0.5095954537391663,0.6921373009681702,0.20087319612503052,0.9147810935974121
0.267100989818573,0.8581764698028564,0.1424763798713684,0.9309433102607727
0.1997602880001068,0.9025043249130249,0.11366799473762512,0.9405702352523804
0.1744159758090973,0.9143350720405579,0.09608785063028336,0.9464101791381836
0.1536843329668045,0.924573540687561,0.09000075608491898,0.9505131840705872
0.13989043235778809,0.9327800869941711,0.08512178063392639,0.9523460268974304
0.1359473615884781,0.9322109222412109,0.07677711546421051,0.9592632055282593
0.12665237486362457,0.9384464621543884,0.07229088991880417,0.9599716663360596
0.1205272525548935,0.9387068748474121,0.06821296364068985,0.9619472026824951
0.11316574364900589,0.9438793063163757,0.06156473606824875,0.9650325775146484
0.10816221684217453,0.9483029842376709,0.060783661901950836,0.9659011960029602
0.10254176706075668,0.9515395164489746,0.05688640475273132,0.9672929644584656
0.09378106147050858,0.9554659724235535,0.06233867257833481,0.964005708694458
0.09203238785266876,0.9546595215797424,0.055749889463186264,0.9682822227478027
0.08872634172439575,0.9561022520065308,0.04692654684185982,0.9751037359237671
0.08687093108892441,0.9595792889595032,0.04777343198657036,0.9733748435974121
0.08158214390277863,0.9585601687431335,0.04467829689383507,0.9727653861045837
0.07939527183771133,0.9595258831977844,0.04219428822398186,0.9745111465454102
0.07734378427267075,0.9617995023727417,0.04847779497504234,0.9695501923561096
0.0750947818160057,0.9638009071350098,0.0403810515999794,0.9754325151443481
0.06870395690202713,0.9667385816574097,0.035702746361494064,0.9792634844779968
0.07257282733917236,0.9654800295829773,0.03347230702638626,0.9810511469841003
0.07209920883178711,0.9639531373977661,0.04814326390624046,0.9732404947280884
0.07186055928468704,0.961463987827301,0.04996418207883835,0.9721407890319824
