1.6555540561676025,0.5423403382301331,0.4335227906703949,0.8072289228439331
0.6399639844894409,0.7032853364944458,0.2874957323074341,0.8521892428398132
0.4587129056453705,0.7422279715538025,0.24310261011123657,0.8625901937484741
0.3863135278224945,0.7803972363471985,0.21488207578659058,0.8773617148399353
0.32750803232192993,0.8099585175514221,0.18476147949695587,0.8977272510528564
0.30472323298454285,0.8229598999023438,0.1722768098115921,0.901392936706543
0.30273476243019104,0.8189025521278381,0.16673730313777924,0.9054197669029236
0.27658507227897644,0.838499903678894,0.15624548494815826,0.9100248217582703
0.26154446601867676,0.8439789414405823,0.14889083802700043,0.9129242300987244
0.2524782121181488,0.8543229103088379,0.14271053671836853,0.9156667590141296
0.23755931854248047,0.8586423993110657,0.15445251762866974,0.9098817110061646
0.22283372282981873,0.8727256655693054,0.1489092856645584,0.9116214513778687
0.22358177602291107,0.8677419424057007,0.13211408257484436,0.9226657152175903
0.20796506106853485,0.8795698881149292,0.12872911989688873,0.9258731007575989
0.20319466292858124,0.8850734829902649,0.12516243755817413,0.9260027408599854
0.19402527809143066,0.885942816734314,0.12307029962539673,0.9260027408599854
0.18586844205856323,0.8899912238121033,0.1083085760474205,0.9375
0.1821044683456421,0.8942054510116577,0.10630685091018677,0.938896656036377
0.17719542980194092,0.8955795168876648,0.10427534580230713,0.9370242357254028
0.17022086679935455,0.9021058082580566,0.10396036505699158,0.9387543201446533
0.17145010828971863,0.901654064655304,0.09426095336675644,0.9471050500869751
0.17015348374843597,0.8997662663459778,0.09274666011333466,0.9463902711868286
0.16616080701351166,0.9041209816932678,0.10927985608577728,0.9376832842826843
0.16338348388671875,0.9028303027153015,0.1069687008857727,0.938049852848053
